Channel,Timestamp,X,Y,Z
0,1823258547,0.196,0.364,-0.828
0,1823258691,0.188,0.365,-0.829
0,1823258836,0.187,0.363,-0.832
0,1823258258,0.203,0.376,-0.83
0,1823258402,0.203,0.345,-0.849
0,1823259993,0.163,0.345,-0.84
0,1823260137,0.163,0.34,-0.841
0,1823260282,0.16,0.341,-0.844
0,1823259703,0.167,0.348,-0.859
0,1823259848,0.166,0.343,-0.893
0,1823261439,0.133,0.345,-0.888
0,1823261583,0.136,0.345,-0.886
0,1823261728,0.148,0.343,-0.885
2,1823252511,0.69,0.199,-0.162
2,1823254102,-0.045,0.37,-0.447
2,1823254246,-0.089,0.387,-0.475
2,1823254391,-0.148,0.398,-0.479
2,1823254535,-0.199,0.401,-0.475
2,1823253957,0.006,0.357,-0.411
2,1823255547,-0.415,0.431,-0.55
2,1823255692,-0.437,0.416,-0.54
2,1823255837,-0.442,0.398,-0.521
2,1823255981,-0.444,0.4,-0.52
2,1823255403,-0.401,0.432,-0.437
2,1823256993,-0.377,0.365,-0.405
2,1823257138,-0.36,0.386,-0.371
2,1823257283,-0.332,0.393,-0.353
2,1823257427,-0.293,0.389,-0.333
2,1823256849,-0.4,0.379,-0.134
2,1823258439,0.038,0.299,-0.077
2,1823258584,0.105,0.281,-0.043
2,1823258728,0.173,0.273,-0.023
2,1823258873,0.239,0.254,0.014
2,1823258295,-0.01,0.309,0.198
2,1823259885,0.73,0.119,0.207
2,1823260030,0.824,0.083,0.223
2,1823260174,0.912,0.052,0.255
2,1823260319,0.986,0.025,0.288
2,1823259740,0.656,-0.144,0.337
2,1823261331,1.535,-0.193,0.337
2,1823261476,1.597,-0.222,0.342
2,1823261620,1.66,-0.235,0.342
2,1823261765,1.727,-0.248,0.337
0,1823261873,0.15,0.344,-0.873
0,1823262017,0.139,0.342,-0.868
0,1823262162,0.136,0.343,-0.877
0,1823262306,0.136,0.352,-0.876
0,1823262451,0.14,0.357,-0.884
0,1823263319,0.153,0.362,-0.885
0,1823263463,0.157,0.369,-0.879
0,1823263608,0.165,0.37,-0.878
0,1823263752,0.167,0.37,-0.882
0,1823263897,0.166,0.376,-0.889
0,1823264765,0.183,0.391,-0.901
0,1823264909,0.184,0.397,-0.9
0,1823265054,0.196,0.396,-0.89
0,1823265198,0.206,0.404,-0.883
0,1823265343,0.208,0.41,-0.881
0,1823266247,0.214,0.422,-0.93
0,1823266392,0.22,0.423,-0.917
0,1823266536,0.227,0.426,-0.901
0,1823266681,0.245,0.429,-0.891
0,1823268271,0.293,0.451,-0.845
0,1823267692,0.266,0.44,-0.879
0,1823267837,0.28,0.441,-0.863
0,1823267982,0.284,0.44,-0.858
0,1823268126,0.293,0.444,-0.845
0,1823269716,0.292,0.462,-0.84
0,1823269138,0.284,0.458,-0.859
0,1823269282,0.293,0.458,-0.858
0,1823269427,0.3,0.457,-0.853
0,1823269572,0.299,0.46,-0.829
0,1823271162,0.28,0.444,-0.824
2,1823261909,1.795,-0.252,0.335
2,1823262054,1.845,-0.278,0.35
2,1823262199,1.909,-0.33,0.368
2,1823262343,1.982,-0.381,0.363
2,1823262488,2.042,-0.506,0.372
2,1823263356,2.285,-0.498,0.364
2,1823263500,2.324,-0.517,0.372
2,1823263645,2.351,-0.512,0.372
2,1823263789,2.373,-0.506,0.371
2,1823263934,2.312,-0.472,0.364
2,1823264802,2.398,-0.513,0.377
2,1823264946,2.383,-0.508,0.362
2,1823265091,2.365,-0.498,0.349
2,1823265235,2.334,-0.485,0.358
2,1823266825,0.252,0.43,-0.883
2,1823266211,2.084,-0.355,0.301
2,1823266355,2.031,-0.309,0.277
2,1823266500,1.977,-0.285,0.269
2,1823266644,1.925,-0.272,0.265
2,1823266789,1.876,-0.261,0.248
2,1823267656,1.457,-0.067,0.112
2,1823267801,1.383,-0.052,0.096
2,1823267945,1.305,-0.033,0.073
2,1823268090,1.229,-0.002,0.028
2,1823268234,1.157,0.05,-0.285
2,1823269102,0.715,0.189,-0.161
2,1823269246,0.634,0.212,-0.169
2,1823269391,0.557,0.241,-0.194
2,1823269535,0.487,0.266,-0.25
2,1823269680,0.413,0.264,-0.474
0,1823270583,0.294,0.442,-0.842
0,1823270728,0.295,0.444,-0.835
0,1823270872,0.296,0.442,-0.831
0,1823271017,0.287,0.423,-0.825
0,1823272607,0.25,0.418,-0.834
0,1823272029,0.267,0.429,-0.819
0,1823272173,0.266,0.429,-0.816
0,1823272318,0.258,0.432,-0.822
0,1823273908,0.23,0.388,-0.843
0,1823274052,0.225,0.386,-0.844
0,1823273474,0.231,0.406,-0.861
0,1823273618,0.234,0.398,-0.85
0,1823273763,0.234,0.389,-0.845
0,1823275353,0.196,0.363,-0.826
0,1823275497,0.19,0.361,-0.837
0,1823274919,0.201,0.371,-0.833
0,1823275064,0.203,0.369,-0.825
0,1823275209,0.202,0.364,-0.819
0,1823276798,0.164,0.338,-0.844
0,1823276943,0.158,0.34,-0.845
0,1823276365,0.17,0.345,-0.859
0,1823276509,0.165,0.345,-0.848
0,1823276654,0.167,0.343,-0.881
0,1823278244,0.145,0.336,-0.881
0,1823278388,0.152,0.34,-0.88
0,1823277810,0.134,0.346,-0.886
0,1823277954,0.136,0.342,-0.885
0,1823278099,0.144,0.345,-0.892
0,1823279689,0.146,0.357,-0.891
0,1823279833,0.153,0.368,-0.885
2,1823270547,0.025,0.34,-0.406
2,1823270692,-0.03,0.354,-0.437
2,1823270836,-0.08,0.378,-0.467
2,1823270981,-0.138,0.392,-0.479
2,1823271125,-0.19,0.395,-0.519
2,1823271992,-0.394,0.438,-0.527
2,1823272137,-0.417,0.439,-0.549
2,1823272281,-0.432,0.42,-0.55
2,1823272426,-0.446,0.397,-0.529
2,1823272570,-0.307,0.401,-0.339
2,1823273438,-0.401,0.383,-0.446
2,1823273582,-0.375,0.364,-0.413
2,1823273727,-0.365,0.37,-0.376
2,1823273871,-0.337,0.39,-0.352
2,1823275461,0.215,0.263,0.002
2,1823274883,-0.024,0.311,-0.144
2,1823275028,0.022,0.301,-0.089
2,1823275172,0.082,0.287,-0.046
2,1823275317,0.148,0.279,-0.024
2,1823276907,0.961,0.032,0.27
2,1823276329,0.638,0.141,0.192
2,1823276473,0.716,0.129,0.208
2,1823276618,0.799,0.097,0.217
2,1823276762,0.885,0.055,0.338
2,1823278352,1.707,-0.244,0.337
2,1823277774,1.434,-0.127,0.334
2,1823277918,1.515,-0.181,0.331
2,1823278063,1.583,-0.218,0.332
2,1823278207,1.637,-0.238,0.372
2,1823279797,2.241,-0.456,0.361
0,1823279255,0.149,0.346,-0.893
0,1823279400,0.157,0.347,-0.897
0,1823279544,0.149,0.379,-0.899
0,1823281134,0.177,0.385,-0.902
0,1823281279,0.176,0.39,-0.896
0,1823280700,0.169,0.374,-0.899
0,1823280845,0.173,0.378,-0.9
0,1823280990,0.175,0.412,-0.907
0,1823282580,0.213,0.416,-0.915
0,1823282725,0.215,0.415,-0.923
0,1823282146,0.209,0.406,-0.89
0,1823282291,0.207,0.411,-0.896
0,1823282435,0.256,0.432,-0.892
0,1823284026,0.255,0.429,-0.888
0,1823284170,0.255,0.433,-0.88
0,1823283592,0.252,0.426,-0.887
0,1823283736,0.249,0.422,-0.891
0,1823285327,0.276,0.46,-0.854
0,1823285471,0.279,0.459,-0.857
0,1823285615,0.283,0.456,-0.862
0,1823285037,0.276,0.447,-0.849
0,1823285182,0.277,0.457,-0.85
0,1823286772,0.281,0.461,-0.833
0,1823286916,0.285,0.461,-0.839
0,1823287061,0.289,0.456,-0.842
0,1823286483,0.288,0.462,-0.835
0,1823286627,0.284,0.459,-0.819
0,1823288218,0.279,0.44,-0.823
0,1823288362,0.282,0.436,-0.824
0,1823288507,0.28,0.436,-0.819
2,1823279219,2.074,-0.409,0.344
2,1823279364,2.117,-0.406,0.363
2,1823279508,2.154,-0.407,0.377
2,1823279653,2.198,-0.538,0.364
2,1823281243,2.409,-0.53,0.375
2,1823280664,2.381,-0.51,0.378
2,1823280809,2.388,-0.519,0.38
2,1823280954,2.401,-0.532,0.369
2,1823281098,2.414,-0.416,0.322
2,1823282688,2.155,-0.401,0.315
2,1823282110,2.297,-0.461,0.352
2,1823282255,2.273,-0.444,0.333
2,1823282399,2.242,-0.434,0.317
2,1823282544,2.202,-0.134,0.17
2,1823284134,1.539,-0.093,0.14
2,1823283556,1.834,-0.25,0.224
2,1823283700,1.765,-0.225,0.201
2,1823283845,1.691,-0.182,0.186
2,1823285435,0.875,0.139,-0.092
2,1823285579,0.804,0.14,-0.146
2,1823285001,1.092,0.083,-0.011
2,1823285146,1.004,0.12,-0.021
2,1823285290,0.932,0.131,-0.046
2,1823286880,0.185,0.329,-0.372
2,1823287025,0.115,0.33,-0.397
2,1823286447,0.357,0.284,-0.303
2,1823286591,0.289,0.301,-0.301
2,1823286736,0.238,0.322,-0.326
2,1823288326,-0.328,0.406,-0.537
2,1823288470,-0.366,0.417,-0.525
0,1823287928,0.286,0.446,-0.824
0,1823288073,0.281,0.441,-0.835
0,1823289663,0.246,0.415,-0.845
0,1823289807,0.234,0.412,-0.856
0,1823289952,0.236,0.404,-0.859
0,1823289374,0.255,0.423,-0.831
0,1823289518,0.253,0.384,-0.838
0,1823291108,0.204,0.382,-0.839
0,1823291253,0.2,0.378,-0.836
0,1823291397,0.202,0.376,-0.832
0,1823290819,0.213,0.385,-0.848
0,1823290964,0.208,0.355,-0.85
0,1823292554,0.175,0.352,-0.86
0,1823292698,0.173,0.349,-0.87
0,1823292843,0.17,0.348,-0.87
0,1823292987,0.164,0.347,-0.863
0,1823293132,0.166,0.346,-0.851
0,1823293276,0.162,0.344,-0.848
0,1823293421,0.163,0.34,-0.845
0,1823293565,0.163,0.343,-0.846
0,1823294433,0.132,0.344,-0.882
0,1823294577,0.134,0.341,-0.893
0,1823294721,0.142,0.342,-0.897
0,1823294866,0.142,0.338,-0.899
0,1823295010,0.149,0.338,-0.895
0,1823295878,0.137,0.353,-0.887
0,1823296022,0.146,0.352,-0.896
0,1823296167,0.149,0.35,-0.897
0,1823296311,0.153,0.355,-0.893
0,1823296456,0.147,0.361,-0.894
2,1823287892,-0.213,0.405,-0.475
2,1823288037,-0.242,0.385,-0.506
2,1823288181,-0.278,0.382,-0.498
2,1823289771,-0.463,0.442,-0.471
2,1823289916,-0.449,0.428,-0.454
2,1823289338,-0.455,0.399,-0.524
2,1823289482,-0.462,0.414,-0.523
2,1823289626,-0.466,0.347,-0.221
2,1823291217,-0.143,0.321,-0.196
2,1823291361,-0.082,0.316,-0.182
2,1823290783,-0.286,0.39,-0.318
2,1823290927,-0.255,0.37,-0.268
2,1823291072,-0.208,0.19,0.087
2,1823292662,0.48,0.175,0.105
2,1823292806,0.539,0.16,0.145
2,1823292951,0.609,0.148,0.178
2,1823293095,0.687,0.14,0.203
2,1823293240,0.77,0.115,0.218
2,1823293385,0.864,0.072,0.232
2,1823293529,0.941,0.037,0.261
2,1823294396,1.403,-0.11,0.335
2,1823294541,1.487,-0.169,0.331
2,1823294685,1.563,-0.215,0.336
2,1823294830,1.628,-0.235,0.342
2,1823294974,1.69,-0.25,0.336
2,1823295841,2.061,-0.415,0.344
2,1823295986,2.104,-0.409,0.349
2,1823296130,2.139,-0.403,0.366
2,1823296275,2.181,-0.414,0.376
2,1823296420,2.218,-0.442,0.371
0,1823297323,0.171,0.371,-0.903
0,1823297467,0.172,0.375,-0.907
0,1823297612,0.171,0.378,-0.902
0,1823297757,0.174,0.383,-0.903
0,1823297901,0.177,0.385,-0.9
0,1823298768,0.207,0.403,-0.883
0,1823298913,0.213,0.406,-0.88
0,1823299057,0.218,0.41,-0.897
0,1823299201,0.217,0.41,-0.914
0,1823299346,0.214,0.415,-0.919
0,1823300213,0.25,0.428,-0.894
0,1823300357,0.258,0.431,-0.893
0,1823300502,0.262,0.43,-0.897
0,1823300646,0.254,0.43,-0.899
0,1823300791,0.256,0.429,-0.853
0,1823301658,0.289,0.452,-0.844
0,1823301803,0.287,0.453,-0.848
0,1823301947,0.276,0.452,-0.849
0,1823302092,0.269,0.454,-0.853
0,1823302236,0.27,0.456,-0.838
0,1823303103,0.29,0.463,-0.838
0,1823303248,0.277,0.466,-0.835
0,1823303393,0.277,0.459,-0.844
0,1823303537,0.277,0.461,-0.845
0,1823303682,0.282,0.434,-0.829
0,1823304549,0.282,0.45,-0.821
0,1823304693,0.279,0.449,-0.822
0,1823304838,0.277,0.44,-0.821
0,1823304982,0.277,0.438,-0.823
0,1823305127,0.231,0.405,-0.861
2,1823297287,2.38,-0.505,0.379
2,1823297431,2.387,-0.515,0.377
2,1823297576,2.4,-0.53,0.363
2,1823297720,2.415,-0.536,0.359
2,1823297865,2.419,-0.527,0.374
2,1823298732,2.303,-0.465,0.354
2,1823298876,2.286,-0.459,0.334
2,1823299021,2.256,-0.435,0.324
2,1823299165,2.207,-0.422,0.324
2,1823299310,2.161,-0.411,0.318
2,1823300177,1.848,-0.255,0.23
2,1823300321,1.784,-0.23,0.21
2,1823300466,1.714,-0.191,0.188
2,1823300610,1.635,-0.144,0.169
2,1823300755,1.559,-0.099,0.141
2,1823301622,1.119,0.065,-0.011
2,1823301766,1.03,0.107,-0.016
2,1823301911,0.957,0.129,-0.039
2,1823302055,0.891,0.14,-0.079
2,1823302200,0.821,0.137,-0.132
2,1823303067,0.385,0.271,-0.295
2,1823303212,0.307,0.301,-0.296
2,1823303356,0.257,0.306,-0.314
2,1823303501,0.208,0.331,-0.357
2,1823303645,0.139,0.332,-0.389
2,1823304513,-0.206,0.417,-0.477
2,1823304657,-0.233,0.386,-0.495
2,1823304802,-0.268,0.378,-0.533
2,1823304946,-0.313,0.392,-0.552
2,1823305091,-0.361,0.414,-0.532
0,1823305994,0.25,0.42,-0.84
0,1823306139,0.241,0.42,-0.851
0,1823306283,0.236,0.421,-0.859
0,1823306428,0.236,0.412,-0.867
0,1823308017,0.201,0.376,-0.841
0,1823307439,0.215,0.388,-0.845
0,1823307584,0.209,0.382,-0.849
0,1823307728,0.196,0.379,-0.85
0,1823307873,0.196,0.379,-0.848
0,1823309463,0.171,0.344,-0.869
0,1823308884,0.186,0.362,-0.836
0,1823309029,0.171,0.36,-0.85
0,1823309173,0.171,0.353,-0.871
0,1823309318,0.167,0.35,-0.879
0,1823310908,0.131,0.343,-0.886
0,1823310330,0.155,0.343,-0.84
0,1823310475,0.149,0.341,-0.851
0,1823310619,0.137,0.346,-0.867
0,1823310764,0.136,0.347,-0.882
0,1823312353,0.138,0.346,-0.893
0,1823311775,0.156,0.35,-0.873
0,1823311920,0.149,0.346,-0.869
0,1823312064,0.137,0.344,-0.871
0,1823312209,0.132,0.345,-0.883
0,1823313799,0.168,0.368,-0.89
0,1823313220,0.156,0.356,-0.885
0,1823313365,0.155,0.36,-0.887
0,1823313509,0.156,0.368,-0.885
0,1823313654,0.166,0.4,-0.894
0,1823315244,0.198,0.402,-0.887
2,1823305958,-0.445,0.389,-0.52
2,1823306102,-0.455,0.414,-0.52
2,1823306247,-0.465,0.43,-0.507
2,1823306391,-0.467,0.44,-0.476
2,1823306536,-0.452,0.436,-0.458
2,1823307403,-0.296,0.396,-0.33
2,1823307547,-0.261,0.379,-0.288
2,1823307692,-0.215,0.353,-0.238
2,1823307836,-0.162,0.33,-0.2
2,1823307981,-0.103,0.317,-0.188
2,1823308848,0.242,0.258,0.024
2,1823308993,0.321,0.228,0.061
2,1823309137,0.387,0.202,0.082
2,1823309282,0.46,0.179,0.101
2,1823309426,0.534,0.164,0.134
2,1823310294,0.99,0.019,0.283
2,1823310438,1.07,-0.009,0.294
2,1823310583,1.146,-0.025,0.296
2,1823310727,1.219,-0.033,0.303
2,1823310872,1.287,-0.046,0.355
2,1823311739,1.731,-0.242,0.338
2,1823311883,1.798,-0.248,0.341
2,1823312028,1.853,-0.282,0.354
2,1823312172,1.917,-0.334,0.364
2,1823312317,1.984,-0.389,0.373
2,1823313184,2.249,-0.475,0.361
2,1823313329,2.281,-0.506,0.365
2,1823313473,2.324,-0.51,0.368
2,1823313618,2.356,-0.51,0.371
2,1823313762,2.377,-0.49,0.347
0,1823314666,0.188,0.393,-0.893
0,1823314810,0.188,0.391,-0.903
0,1823314955,0.187,0.393,-0.9
0,1823315100,0.194,0.427,-0.906
0,1823316690,0.242,0.427,-0.893
0,1823316111,0.215,0.422,-0.929
0,1823316256,0.216,0.421,-0.925
0,1823316400,0.22,0.421,-0.915
0,1823316545,0.284,0.436,-0.855
0,1823318135,0.289,0.441,-0.854
0,1823317557,0.258,0.433,-0.887
0,1823317701,0.266,0.44,-0.879
0,1823317846,0.275,0.442,-0.869
0,1823319436,0.294,0.459,-0.86
0,1823319580,0.296,0.464,-0.847
0,1823319002,0.282,0.463,-0.866
0,1823319146,0.295,0.459,-0.867
0,1823319291,0.301,0.458,-0.861
0,1823320881,0.293,0.446,-0.834
0,1823321025,0.284,0.446,-0.83
0,1823320447,0.297,0.452,-0.841
0,1823320592,0.299,0.448,-0.84
0,1823320736,0.293,0.449,-0.818
0,1823322326,0.26,0.427,-0.818
0,1823322471,0.257,0.422,-0.832
0,1823321893,0.275,0.436,-0.818
0,1823322037,0.267,0.432,-0.819
0,1823322182,0.265,0.393,-0.848
0,1823323771,0.234,0.39,-0.851
0,1823323916,0.228,0.39,-0.846
2,1823314630,2.403,-0.525,0.377
2,1823314774,2.394,-0.517,0.375
2,1823314919,2.38,-0.511,0.352
2,1823315063,2.359,-0.506,0.339
2,1823315208,2.331,-0.265,0.266
2,1823316075,2.126,-0.39,0.312
2,1823316220,2.078,-0.349,0.295
2,1823316364,2.024,-0.302,0.278
2,1823316509,1.974,-0.277,0.271
2,1823316653,1.923,0.002,0.024
2,1823317520,1.519,-0.08,0.129
2,1823317665,1.451,-0.063,0.11
2,1823317809,1.371,-0.053,0.092
2,1823317954,1.295,-0.031,0.064
2,1823319544,0.476,0.259,-0.259
2,1823318966,0.779,0.145,-0.162
2,1823319110,0.705,0.191,-0.17
2,1823319255,0.627,0.214,-0.173
2,1823319399,0.546,0.24,-0.208
2,1823320989,-0.137,0.395,-0.484
2,1823320411,0.089,0.335,-0.395
2,1823320555,0.022,0.347,-0.41
2,1823320700,-0.035,0.364,-0.449
2,1823320844,-0.088,0.38,-0.548
2,1823322434,-0.443,0.408,-0.528
2,1823321856,-0.377,0.417,-0.531
2,1823322001,-0.395,0.434,-0.532
2,1823322145,-0.412,0.444,-0.545
2,1823322290,-0.431,0.432,-0.371
2,1823323879,-0.339,0.386,-0.36
0,1823323337,0.228,0.399,-0.824
0,1823324928,0.209,0.369,-0.822
0,1823325072,0.204,0.367,-0.818
0,1823325217,0.2,0.366,-0.82
0,1823325361,0.189,0.362,-0.823
0,1823324783,0.204,0.378,-0.861
0,1823326373,0.168,0.345,-0.855
0,1823326517,0.159,0.342,-0.843
0,1823326662,0.155,0.339,-0.836
0,1823326807,0.149,0.341,-0.83
0,1823326229,0.174,0.344,-0.895
0,1823327818,0.13,0.343,-0.897
0,1823327963,0.133,0.343,-0.895
0,1823328107,0.137,0.337,-0.896
0,1823328252,0.149,0.335,-0.886
0,1823327674,0.135,0.347,-0.892
0,1823329263,0.141,0.343,-0.898
0,1823329408,0.143,0.348,-0.902
0,1823329553,0.15,0.347,-0.896
0,1823329697,0.157,0.351,-0.884
0,1823329119,0.167,0.369,-0.897
0,1823330709,0.166,0.377,-0.907
0,1823330853,0.168,0.381,-0.912
0,1823330998,0.168,0.382,-0.911
0,1823331143,0.174,0.386,-0.897
0,1823330564,0.197,0.404,-0.889
0,1823332154,0.202,0.41,-0.892
0,1823332299,0.207,0.411,-0.892
0,1823332443,0.209,0.409,-0.902
0,1823332588,0.216,0.409,-0.914
2,1823323301,-0.442,0.42,-0.46
2,1823323446,-0.403,0.386,-0.444
2,1823325036,0.029,0.301,-0.095
2,1823325180,0.086,0.286,-0.059
2,1823325325,0.153,0.277,-0.03
2,1823324747,-0.066,0.317,-0.177
2,1823324891,-0.019,0.313,0.187
2,1823326481,0.716,0.135,0.198
2,1823326626,0.807,0.101,0.213
2,1823326770,0.886,0.063,0.242
2,1823326192,0.568,0.156,0.157
2,1823326337,0.63,-0.131,0.336
2,1823327926,1.513,-0.179,0.333
2,1823328071,1.58,-0.225,0.333
2,1823328215,1.648,-0.236,0.338
2,1823327637,1.344,-0.075,0.33
2,1823327782,1.438,-0.413,0.344
2,1823329372,2.115,-0.41,0.365
2,1823329516,2.157,-0.411,0.376
2,1823329661,2.197,-0.424,0.369
2,1823329083,2.02,-0.405,0.351
2,1823329227,2.383,-0.503,0.387
2,1823330817,2.392,-0.514,0.382
2,1823330962,2.405,-0.529,0.368
2,1823331106,2.409,-0.531,0.361
2,1823330528,2.374,-0.499,0.38
2,1823332118,2.299,-0.467,0.352
2,1823332263,2.277,-0.449,0.334
2,1823332407,2.242,-0.429,0.33
2,1823332552,2.195,-0.417,0.328
0,1823333455,0.242,0.432,-0.889
0,1823333599,0.251,0.432,-0.882
0,1823333744,0.259,0.435,-0.886
0,1823333888,0.267,0.426,-0.895
0,1823334033,0.265,0.43,-0.891
0,1823334178,0.263,0.439,-0.894
0,1823334322,0.257,0.438,-0.895
0,1823334467,0.266,0.442,-0.887
0,1823334611,0.278,0.444,-0.878
0,1823334756,0.286,0.441,-0.862
0,1823335624,0.286,0.461,-0.853
0,1823335768,0.285,0.46,-0.858
0,1823335913,0.288,0.457,-0.866
0,1823336057,0.296,0.457,-0.867
0,1823336202,0.293,0.46,-0.865
0,1823337069,0.296,0.458,-0.838
0,1823337213,0.295,0.454,-0.839
0,1823337358,0.292,0.447,-0.844
0,1823337503,0.29,0.439,-0.832
0,1823337647,0.287,0.444,-0.823
0,1823338514,0.281,0.438,-0.822
0,1823338659,0.267,0.437,-0.819
0,1823338803,0.256,0.433,-0.824
0,1823338947,0.257,0.427,-0.83
0,1823339092,0.258,0.423,-0.835
0,1823339960,0.225,0.398,-0.842
0,1823340104,0.23,0.393,-0.833
0,1823340249,0.23,0.388,-0.834
0,1823340393,0.226,0.385,-0.84
0,1823340538,0.222,0.387,-0.843
2,1823331973,2.314,-0.473,0.353
2,1823333563,1.82,-0.246,0.22
2,1823333708,1.756,-0.225,0.193
2,1823333852,1.685,-0.177,0.18
2,1823333997,1.608,-0.125,0.164
2,1823334141,1.537,-0.087,0.13
2,1823334286,1.472,-0.069,0.111
2,1823334430,1.395,-0.057,0.099
2,1823334575,1.315,-0.044,0.077
2,1823334720,1.241,-0.015,0.036
2,1823335587,0.799,0.137,-0.152
2,1823335732,0.732,0.176,-0.17
2,1823335876,0.646,0.205,-0.17
2,1823336021,0.572,0.23,-0.193
2,1823336166,0.5,0.254,-0.242
2,1823337033,0.116,0.331,-0.397
2,1823337177,0.034,0.341,-0.403
2,1823337322,-0.02,0.359,-0.427
2,1823337466,-0.065,0.375,-0.466
2,1823337611,-0.118,0.392,-0.486
2,1823338478,-0.377,0.419,-0.526
2,1823338622,-0.394,0.441,-0.529
2,1823338767,-0.412,0.441,-0.547
2,1823338911,-0.424,0.427,-0.552
2,1823339056,-0.44,0.405,-0.539
2,1823339923,-0.441,0.429,-0.451
2,1823340068,-0.412,0.389,-0.447
2,1823340212,-0.39,0.364,-0.421
2,1823340357,-0.37,0.369,-0.383
2,1823340501,-0.345,0.387,-0.355
0,1823341405,0.202,0.373,-0.826
0,1823341549,0.201,0.368,-0.817
0,1823341694,0.201,0.364,-0.813
0,1823341838,0.195,0.358,-0.819
0,1823341983,0.188,0.361,-0.838
0,1823342850,0.17,0.341,-0.862
0,1823342994,0.167,0.34,-0.853
0,1823343139,0.16,0.343,-0.842
0,1823343284,0.16,0.342,-0.836
0,1823343428,0.154,0.345,-0.885
0,1823344295,0.136,0.343,-0.889
0,1823344440,0.128,0.345,-0.897
0,1823344585,0.128,0.342,-0.893
0,1823344729,0.135,0.339,-0.888
0,1823344873,0.146,0.354,-0.892
0,1823345741,0.138,0.339,-0.895
0,1823345885,0.146,0.347,-0.901
0,1823346030,0.143,0.35,-0.897
0,1823346174,0.144,0.351,-0.891
0,1823346319,0.151,0.383,-0.901
0,1823347186,0.179,0.37,-0.903
0,1823347330,0.172,0.37,-0.906
0,1823347475,0.17,0.376,-0.912
0,1823347620,0.175,0.38,-0.909
0,1823347764,0.217,0.417,-0.927
0,1823348631,0.207,0.401,-0.886
0,1823348775,0.212,0.406,-0.892
0,1823348920,0.212,0.41,-0.904
0,1823349064,0.213,0.413,-0.916
0,1823349209,0.262,0.433,-0.906
2,1823341368,-0.079,0.314,-0.186
2,1823341513,-0.032,0.31,-0.153
2,1823341658,0.015,0.305,-0.105
2,1823341802,0.072,0.292,-0.062
2,1823341947,0.133,0.276,-0.034
2,1823342814,0.548,0.158,0.142
2,1823342958,0.618,0.149,0.181
2,1823343103,0.691,0.136,0.197
2,1823343247,0.776,0.108,0.207
2,1823343392,0.863,0.071,0.231
2,1823344259,1.315,-0.065,0.323
2,1823344404,1.405,-0.115,0.331
2,1823344548,1.498,-0.17,0.333
2,1823344693,1.567,-0.213,0.333
2,1823344837,1.63,-0.23,0.335
2,1823345704,2.012,-0.4,0.353
2,1823345849,2.065,-0.412,0.336
2,1823345993,2.106,-0.41,0.341
2,1823346138,2.145,-0.403,0.366
2,1823346283,2.19,-0.413,0.376
2,1823347150,2.37,-0.502,0.373
2,1823347294,2.381,-0.502,0.377
2,1823347439,2.386,-0.51,0.374
2,1823347583,2.401,-0.527,0.363
2,1823347728,2.417,-0.532,0.36
2,1823348595,2.328,-0.479,0.347
2,1823348739,2.305,-0.465,0.352
2,1823348884,2.283,-0.453,0.33
2,1823349028,2.253,-0.437,0.323
2,1823349173,2.213,-0.429,0.32
0,1823350076,0.253,0.429,-0.884
0,1823350220,0.256,0.433,-0.886
0,1823350365,0.259,0.427,-0.896
0,1823350509,0.258,0.427,-0.901
0,1823352099,0.283,0.46,-0.863
0,1823351521,0.292,0.443,-0.853
0,1823351665,0.29,0.448,-0.855
0,1823351810,0.285,0.453,-0.854
0,1823351955,0.284,0.459,-0.844
0,1823353545,0.286,0.458,-0.842
0,1823352966,0.296,0.468,-0.84
0,1823353111,0.296,0.463,-0.836
0,1823353255,0.288,0.461,-0.837
0,1823353400,0.281,0.457,-0.826
0,1823354990,0.274,0.436,-0.824
0,1823354412,0.286,0.449,-0.824
0,1823354556,0.282,0.443,-0.825
0,1823356147,0.241,0.412,-0.864
0,1823356291,0.238,0.414,-0.865
0,1823356436,0.232,0.413,-0.865
0,1823355858,0.255,0.425,-0.832
0,1823356002,0.25,0.421,-0.854
0,1823357592,0.209,0.383,-0.852
0,1823357737,0.206,0.381,-0.849
0,1823357882,0.201,0.377,-0.839
0,1823357303,0.227,0.39,-0.85
0,1823357448,0.217,0.354,-0.853
0,1823359038,0.166,0.352,-0.867
0,1823359183,0.167,0.349,-0.874
0,1823359327,0.169,0.342,-0.872
2,1823350040,1.9,-0.263,0.251
2,1823350184,1.842,-0.255,0.225
2,1823350329,1.771,-0.232,0.205
2,1823350473,1.706,-0.191,0.191
2,1823350618,1.63,-0.138,0.169
2,1823351485,1.204,0.022,0.01
2,1823351629,1.116,0.068,-0.015
2,1823351774,1.029,0.114,-0.021
2,1823351918,0.948,0.133,-0.036
2,1823352063,0.883,0.139,-0.08
2,1823352930,0.458,0.259,-0.272
2,1823353074,0.382,0.275,-0.304
2,1823353219,0.301,0.296,-0.306
2,1823353363,0.252,0.311,-0.322
2,1823353508,0.205,0.328,-0.545
2,1823354375,-0.157,0.399,-0.483
2,1823354520,-0.206,0.403,-0.476
2,1823354664,-0.237,0.386,-0.497
2,1823356254,-0.463,0.427,-0.513
2,1823356398,-0.46,0.441,-0.48
2,1823355820,-0.452,0.396,-0.525
2,1823355965,-0.445,0.393,-0.526
2,1823356109,-0.454,0.404,-0.289
